"","ISO3","pubyear","per_country_y","per_country_y_cat","art_country_y","count_country_y_cat","repr_y","repr_y_s","continent","subregion","subregion_rf","subregion_countries","sel_country","population_n","emig_stock","emig_stock_rel_ctry","immig_stock","immig_relative_stock","tot_stock","tot_stock_c","GDP","income_groups","research_GDP","research","gsouth"
"1850","IND",2002,3.55329949238579,3,63,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1056575.5,7928.1,0.750358114493474,6411.3,0.6,14339.4,3,468.845513103988,"Low income",0.725669980049133,3.40227114140297,"Global South"
"1851","IND",2003,2.39458615304529,3,46,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1056575.5,7928.1,0.750358114493474,6411.3,0.6,14339.4,3,543.845053399477,"Low income",0.719290018081665,3.91182318293334,"Global South"
"1852","IND",2004,4.13223140495868,3,95,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1056575.5,7928.1,0.750358114493474,6411.3,0.6,14339.4,3,624.108803038152,"Low income",0.756900012493134,4.72387960816652,"Global South"
"1853","IND",2005,3.41482343810633,3,88,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1147609.9,9588.5,0.835519108017454,5936.7,0.5,15525.2,3,710.511222493062,"Low income",0.824109971523285,5.85539383335732,"Global South"
"1854","IND",2006,3.06010928961749,3,84,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1147609.9,9588.5,0.835519108017454,5936.7,0.5,15525.2,3,802.01374204361,"Low income",0.804729998111725,6.45404517120332,"Global South"
"1855","IND",2007,3.58814352574103,3,115,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1147609.9,9588.5,0.835519108017454,5936.7,0.5,15525.2,3,1022.73246703925,"Low income",0.805069983005524,8.23371209858487,"Global South"
"1856","IND",2008,3.15393518518519,3,109,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1147609.9,9588.5,0.835519108017454,5936.7,0.5,15525.2,3,993.503405259298,"Low income",0.858759999275208,8.53180983580391,"Global South"
"1857","IND",2009,2.72037666753858,3,104,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1147609.9,9588.5,0.835519108017454,5936.7,0.5,15525.2,3,1096.63613606381,"Low income",0.833140015602112,9.13651447510042,"Global South"
"1858","IND",2010,3.12211343062997,3,169,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1234281.2,13222,1.0712307697792,5574,0.5,18796,3,1350.63447029137,"Lower middle income",0.788489997386932,10.6496176995074,"Global South"
"1859","IND",2011,2.80511811023622,3,171,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1234281.2,13222,1.0712307697792,5574,0.5,18796,3,1449.60330101112,"Lower middle income",0.755020022392273,10.9447951678933,"Global South"
"1860","IND",2012,3.22119961916852,3,203,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1234281.2,13222,1.0712307697792,5574,0.5,18796,3,1434.01798692108,"Lower middle income",0.743990004062653,10.6689504791533,"Global South"
"1861","IND",2013,2.75573510315972,3,191,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1234281.2,13222,1.0712307697792,5574,0.5,18796,3,1438.05700503424,"Lower middle income",0.706420004367828,10.1587223577747,"Global South"
"1862","IND",2014,2.83321702721563,3,203,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1234281.2,13222,1.0712307697792,5574,0.5,18796,3,1559.86377864962,"Lower middle income",0.701590001583099,10.9438483093221,"Global South"
"1863","IND",2015,2.92823928616313,3,233,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1310152.4,15885.7,1.21250779680288,5210.8,0.4,21096.5,3,1590.17433134297,"Lower middle income",0.693099975585938,11.021497902312,"Global South"
"1864","IND",2016,2.47028664646935,3,212,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1310152.4,15885.7,1.21250779680288,5210.8,0.4,21096.5,3,1714.27953738629,"Lower middle income",0.669839978218079,11.4829296798253,"Global South"
"1865","IND",2017,2.68105105746635,3,251,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1310152.4,15885.7,1.21250779680288,5210.8,0.4,21096.5,3,1957.96981331058,"Lower middle income",0.666029989719391,13.0406661463012,"Global South"
"1866","IND",2018,2.54608412261941,3,250,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1310152.4,15885.7,1.21250779680288,5210.8,0.4,21096.5,3,1974.37773145023,"Lower middle income",0.660009980201721,13.0310900744518,"Global South"
"1867","IND",2019,2.60032937505417,3,300,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1310152.4,15885.7,1.21250779680288,5210.8,0.4,21096.5,3,2050.16380022056,"Lower middle income",0.659420013427734,13.519190406705,"Global South"
"1868","IND",2020,2.49882500391665,3,319,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1380004.4,17869.5,1.29488717572205,4878.7,0.4,22748.2,3,1915.55158799947,"Lower middle income",0.646359980106354,12.3813588631203,"Global South"
"1869","IND",2021,2.84366861406349,3,404,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1380004.4,17869.5,1.29488717572205,4878.7,0.4,22748.2,3,2250.1790176424,"Lower middle income",0.646359980106354,14.5442566507908,"Global South"
"1870","IND",2022,3.03643724696356,3,480,3,0,"Fair","Asia","Southern Asia","Southern Asia","India",1,1380004.4,17869.5,1.29488717572205,4878.7,0.4,22748.2,3,2366.30960899931,"Lower middle income",0.646359980106354,15.2948783179827,"Global South"
"1871","IRL",1996,0.535714285714286,2,6,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,20835.8977130847,"High income",1.27155995368958,264.940931311308,"Global North"
"1872","IRL",1997,0.938967136150235,3,12,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,22551.1139134126,"High income",1.2427099943161,280.244946431587,"Global North"
"1873","IRL",1998,1.11576011157601,3,16,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,24294.8547674007,"High income",1.20800995826721,293.484264936756,"Global North"
"1874","IRL",1999,1.83016105417277,3,25,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,26338.1077543817,"High income",1.15140998363495,303.259602184482,"Global North"
"1875","IRL",2000,1.01966496722505,3,14,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,26334.5672050501,"High income",1.08382999897003,285.421939467256,"Global North"
"1876","IRL",2001,1.00066711140761,3,15,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,28282.409882073,"High income",1.05193996429443,297.513972415083,"Global North"
"1877","IRL",2002,1.35363790186125,3,24,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,32705.4345565698,"High income",1.05575001239777,345.28762938573,"Global North"
"1878","IRL",2003,0.884955752212389,3,17,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,41203.5295847568,"High income",1.12434995174408,463.271865003071,"Global North"
"1879","IRL",2004,1.13092648977816,3,26,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,3783.1,820.7,21.6938489598477,350.6,9.3,1171.3,3,47754.2023194244,"High income",1.1777800321579,562.439459434465,"Global North"
"1880","IRL",2005,1.6686069072565,3,43,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4141.2,769.9,18.5912295952864,589,14.2,1358.9,3,50933.0216095589,"High income",1.19196999073029,607.106332958116,"Global North"
"1881","IRL",2006,1.60291438979964,3,44,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4141.2,769.9,18.5912295952864,589,14.2,1358.9,3,54329.1618599624,"High income",1.19886994361877,651.335992159081,"Global North"
"1882","IRL",2007,1.96567862714509,3,63,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4141.2,769.9,18.5912295952864,589,14.2,1358.9,3,61396.417461176,"High income",1.23407995700836,757.680882209554,"Global North"
"1883","IRL",2008,1.30208333333333,3,45,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4141.2,769.9,18.5912295952864,589,14.2,1358.9,3,61353.1065629523,"High income",1.39126002788544,853.581247476314,"Global North"
"1884","IRL",2009,1.33403086581219,3,51,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4141.2,769.9,18.5912295952864,589,14.2,1358.9,3,52133.0906162544,"High income",1.61371004581451,841.276920468079,"Global North"
"1885","IRL",2010,1.3486052096804,3,73,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4554.3,729.5,16.0178293041741,730.5,16,1460,3,48663.6004439251,"High income",1.5947699546814,776.072478745922,"Global North"
"1886","IRL",2011,2.00131233595801,3,122,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4554.3,729.5,16.0178293041741,730.5,16,1460,3,52219.7057327581,"High income",1.55262005329132,810.773622976519,"Global North"
"1887","IRL",2012,1.44398603617899,3,91,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4554.3,729.5,16.0178293041741,730.5,16,1460,3,48943.8206459561,"High income",1.55675005912781,761.932956845331,"Global North"
"1888","IRL",2013,1.60150050497764,3,111,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4554.3,729.5,16.0178293041741,730.5,16,1460,3,51496.9616850661,"High income",1.56757998466492,807.256064085659,"Global North"
"1889","IRL",2014,1.32588974180042,3,95,3,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,4554.3,729.5,16.0178293041741,730.5,16,1460,3,55752.7649838131,"High income",1.52098000049591,847.988405127284,"Global North"
"1890","IRL",2015,0.955133844413724,3,76,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4652.4,736.6,15.8326885048577,759.3,16.3,1495.9,2,62179.2642662951,"High income",1.18211996555328,735.033497326011,"Global North"
"1891","IRL",2016,0.873922162666045,3,75,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4652.4,736.6,15.8326885048577,759.3,16.3,1495.9,2,62784.0656875694,"High income",1.17507004737854,737.756750421095,"Global North"
"1892","IRL",2017,0.694296090578936,3,65,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4652.4,736.6,15.8326885048577,759.3,16.3,1495.9,2,70150.7370157965,"High income",1.25187003612518,878.196056821732,"Global North"
"1893","IRL",2018,0.69253488135248,3,68,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4652.4,736.6,15.8326885048577,759.3,16.3,1495.9,2,79446.9391085469,"High income",1.16719996929169,927.304648878147,"Global North"
"1894","IRL",2019,0.719424460431655,3,83,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4652.4,736.6,15.8326885048577,759.3,16.3,1495.9,2,80848.3019020489,"High income",1.22527003288269,990.610015300331,"Global North"
"1895","IRL",2020,0.689331035563215,3,88,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4937.8,734.3,14.8709951800397,871.3,17.6,1605.6,2,85973.0884875501,"High income",1.2325199842453,1059.63549668195,"Global North"
"1896","IRL",2021,0.633490532835926,3,90,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4937.8,734.3,14.8709951800397,871.3,17.6,1605.6,2,102001.798249145,"High income",1.13092994689941,1153.5688827755,"Global North"
"1897","IRL",2022,0.670546558704453,3,106,3,1,"Over","Europe","Northern Europe","Northern Europe","Northern Europe",0,4937.8,734.3,14.8709951800397,871.3,17.6,1605.6,2,103983.29133582,"High income",1.13092994689941,1175.97818148845,"Global North"
"1898","IRN",1996,0.357142857142857,2,4,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1954.66075232286,"Lower middle income",0.280680000782013,5.4863418149055,"Global South"
"1899","IRN",1997,0.625978090766823,3,8,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1823.27451370299,"Lower middle income",0.280680000782013,5.1175669193198,"Global South"
"1900","IRN",1998,0.209205020920502,2,3,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1737.70003294514,"Lower middle income",0.280680000782013,4.87737646605946,"Global South"
"1901","IRN",1999,0.585651537335286,3,8,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1765.78364270671,"Lower middle income",0.280680000782013,4.95620154215785,"Global South"
"1902","IRN",2000,0.582665695557174,3,8,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1672.02287649013,"Lower middle income",0.280680000782013,4.69303382280793,"Global South"
"1903","IRN",2001,0.533689126084056,3,8,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1902.94763906684,"Lower middle income",0.502179980278015,9.55622207856681,"Global South"
"1904","IRN",2002,0.282007896221094,2,5,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,1910.4771336696,"Lower middle income",0.495579987764359,9.46794234528068,"Global South"
"1905","IRN",2003,0.416449765747007,2,8,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,2259.51631977961,"Lower middle income",0.594839990139008,13.4405066537663,"Global South"
"1906","IRN",2004,0.347977381470204,2,8,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,65623.4,831.2,1.26662135762548,2476.5,3.8,3307.7,3,2751.79304173638,"Lower middle income",0.504530012607574,13.8836217804069,"Global South"
"1907","IRN",2005,0.388048117966628,3,10,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,69762.3,889.5,1.27504397074064,2552.2,3.7,3441.7,3,3226.61397063388,"Lower middle income",0.622839987277985,20.0966420442057,"Global South"
"1908","IRN",2006,0.510018214936248,3,14,2,-1,"Under","Asia","Southern Asia","Southern Asia","Southern Asia",0,69762.3,889.5,1.27504397074064,2552.2,3.7,3441.7,3,3736.1777926143,"Lower middle income",0.559210002422333,20.8930799245811,"Global South"
"1909","IRN",2007,0.436817472698908,3,14,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,69762.3,889.5,1.27504397074064,2552.2,3.7,3441.7,3,4838.00355614642,"Lower middle income",0.559210002422333,27.054599803519,"Global South"
"1910","IRN",2008,0.376157407407407,3,13,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,69762.3,889.5,1.27504397074064,2552.2,3.7,3441.7,3,5623.91168093228,"Upper middle income",0.646470010280609,36.3569024218953,"Global South"
"1911","IRN",2009,0.340047083442323,2,13,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,69762.3,889.5,1.27504397074064,2552.2,3.7,3441.7,3,5602.5562818391,"Upper middle income",0.272579997777939,15.2714477885448,"Global South"
"1912","IRN",2010,0.498799187142065,3,27,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,73762.5,985.7,1.33631587866463,2722.4,3.7,3708.1,3,6458.57395613765,"Upper middle income",0.264420002698898,17.0777614291295,"Global South"
"1913","IRN",2011,0.557742782152231,3,34,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,73762.5,985.7,1.33631587866463,2722.4,3.7,3708.1,3,8201.58167797696,"Upper middle income",0.264420002698898,21.686622494259,"Global South"
"1914","IRN",2012,0.444303395747382,3,28,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,73762.5,985.7,1.33631587866463,2722.4,3.7,3708.1,3,8329.00206664879,"Upper middle income",0.294349998235703,24.5164174362324,"Global South"
"1915","IRN",2013,0.447265906795556,3,31,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,73762.5,985.7,1.33631587866463,2722.4,3.7,3708.1,3,6280.68186740814,"Upper middle income",0.236010000109673,14.8230372821582,"Global South"
"1916","IRN",2014,0.348918353105373,3,25,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,73762.5,985.7,1.33631587866463,2722.4,3.7,3708.1,3,5757.54333251596,"Upper middle income",0.236010000109673,13.5883780253854,"Global South"
"1917","IRN",2015,0.502702023375644,3,40,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,78492.2,1155.6,1.47224819791011,2729.9,3.5,3885.5,3,4990.93679541655,"Upper middle income",0.393830001354218,19.6558064489772,"Global South"
"1918","IRN",2016,0.501048706595199,3,43,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,78492.2,1155.6,1.47224819791011,2729.9,3.5,3885.5,3,5497.24323254699,"Upper middle income",0.393830001354218,21.6497930971845,"Global South"
"1919","IRN",2017,0.384533219397565,3,36,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,78492.2,1155.6,1.47224819791011,2729.9,3.5,3885.5,3,5758.59072766807,"Upper middle income",0.759829998016357,43.7554998118104,"Global South"
"1920","IRN",2018,0.336083104185762,2,33,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,78492.2,1155.6,1.47224819791011,2729.9,3.5,3885.5,3,3850.75125291395,"Upper middle income",0.759829998016357,29.2591631686309,"Global South"
"1921","IRN",2019,0.459391522926237,3,53,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,78492.2,1155.6,1.47224819791011,2729.9,3.5,3885.5,3,3276.75326508226,"Lower middle income",0.788290023803711,25.8303190933058,"Global South"
"1922","IRN",2020,0.516998276672411,3,66,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,83993,1325.1,1.57763146928911,2797.2,3.3,4122.3,3,2746.41948317591,"Lower middle income",0.788290023803711,21.6497507976771,"Global South"
"1923","IRN",2021,0.457520940381502,3,65,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,83993,1325.1,1.57763146928911,2797.2,3.3,4122.3,3,4084.20030478647,"Lower middle income",0.788290023803711,32.1953435547925,"Global South"
"1924","IRN",2022,0.385880566801619,3,61,3,0,"Fair","Asia","Southern Asia","Southern Asia","Southern Asia",0,83993,1325.1,1.57763146928911,2797.2,3.3,4122.3,3,4668.45744305826,"Lower middle income",0.788290023803711,36.8009842891501,"Global South"
"1925","IRQ",1997,0.234741784037559,2,3,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,929.876446552425,"Low income",0.788290023803711,7.33012326187321,"Global South"
"1926","IRQ",1998,0.0697350069735007,1,1,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,894.329094332383,"Low income",0.788290023803711,7.04990703059626,"Global South"
"1927","IRQ",1999,0.292825768667643,2,4,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,1548.2982843358,"Lower middle income",0.788290023803711,12.2050809141431,"Global South"
"1928","IRQ",2000,0.21849963583394,2,3,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,1963.72283862715,"Lower middle income",0.788290023803711,15.4798312320529,"Global South"
"1929","IRQ",2001,0.200133422281521,2,3,2,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,1422.83133890376,"Lower middle income",0.788290023803711,11.2160375001311,"Global South"
"1930","IRQ",2002,0.169204737732657,1,3,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,1254.16204512828,"Lower middle income",0.788290023803711,9.88643428407883,"Global South"
"1931","IRQ",2003,0.208224882873503,2,4,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,809.845684048259,"Low income",0.788290023803711,6.38393273555735,"Global South"
"1932","IRQ",2004,0.173988690735102,2,4,3,1,"Over","Asia","Western Asia","Western Asia","Western Asia",0,23497.6,828.4,3.52546643061419,210.5,0.9,1038.9,2,1314.96958425703,"Lower middle income",0.788290023803711,10.3657740487513,"Global South"
"1933","IRQ",2005,0.659681800543267,3,17,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,26922.3,1340.6,4.9795151231507,134.9,0.5,1475.5,3,1744.50872617768,"Lower middle income",0.788290023803711,13.7517882528439,"Global South"
"1934","IRQ",2006,0.437158469945355,3,12,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,26922.3,1340.6,4.9795151231507,134.9,0.5,1475.5,3,2253.78598408336,"Lower middle income",0.788290023803711,17.7663700704154,"Global South"
"1935","IRQ",2007,0.62402496099844,3,20,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,26922.3,1340.6,4.9795151231507,134.9,0.5,1475.5,3,3099.59204401168,"Lower middle income",0.0455400012433529,1.41155425538179,"Global South"
"1936","IRQ",2008,0.289351851851852,2,10,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,26922.3,1340.6,4.9795151231507,134.9,0.5,1475.5,3,4504.50810924484,"Lower middle income",0.0343500003218651,1.54729855002404,"Global South"
"1937","IRQ",2009,0.44467695527073,3,17,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,26922.3,1340.6,4.9795151231507,134.9,0.5,1475.5,3,3686.40208888479,"Lower middle income",0.0456200018525124,1.6817367012403,"Global South"
"1938","IRQ",2010,0.295584703491594,2,16,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,29742,2554.9,8.59020913186739,120.5,0.4,2675.4,3,4430.42624189518,"Lower middle income",0.0368399992585182,1.63216899466338,"Global South"
"1939","IRQ",2011,0.426509186351706,3,26,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,29742,2554.9,8.59020913186739,120.5,0.4,2675.4,3,5736.89895897239,"Upper middle income",0.0347599983215332,1.99414598184686,"Global South"
"1940","IRQ",2012,0.460171374166931,3,29,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,29742,2554.9,8.59020913186739,120.5,0.4,2675.4,3,6437.50291063284,"Upper middle income",0.0347599983215332,2.23767590368463,"Global South"
"1941","IRQ",2013,0.375126244409176,3,26,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,29742,2554.9,8.59020913186739,120.5,0.4,2675.4,3,6612.90225210234,"Upper middle income",0.0347599983215332,2.2986447118354,"Global South"
"1942","IRQ",2014,0.502442428471738,3,36,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,29742,2554.9,8.59020913186739,120.5,0.4,2675.4,3,6215.98603314029,"Upper middle income",0.0383500009775162,2.38383070447157,"Global South"
"1943","IRQ",2015,0.540404675128817,3,43,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,35572.3,1675.6,4.71040669284809,359.4,1,2035,3,4416.94292408042,"Upper middle income",0.0401699990034103,1.77428592858431,"Global South"
"1944","IRQ",2016,0.501048706595199,3,43,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,35572.3,1675.6,4.71040669284809,359.4,1,2035,3,4308.84808910054,"Upper middle income",0.0373700000345707,1.61021653238647,"Global South"
"1945","IRQ",2017,0.427259132663961,3,40,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,35572.3,1675.6,4.71040669284809,359.4,1,2035,3,4725.19357334032,"Lower middle income",0.0459600016474724,2.17169904415347,"Global South"
"1946","IRQ",2018,0.712903554333435,3,70,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,35572.3,1675.6,4.71040669284809,359.4,1,2035,3,5601.46706102705,"Upper middle income",0.0427899993956089,2.39686772155871,"Global South"
"1947","IRQ",2019,0.693421166681113,3,80,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,35572.3,1675.6,4.71040669284809,359.4,1,2035,3,5621.18169491752,"Upper middle income",0.032660000026226,1.83587794303427,"Global South"
"1948","IRQ",2020,0.587498041673194,3,75,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,40222.5,2078,5.16626266393188,365.8,0.9,2443.8,3,4250.74290829159,"Upper middle income",0.0405299998819828,1.72282609571397,"Global South"
"1949","IRQ",2021,0.563102695854156,3,80,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,40222.5,2078,5.16626266393188,365.8,0.9,2443.8,3,4816.78483395313,"Upper middle income",0.0410900004208088,1.9792169085408,"Global South"
"1950","IRQ",2022,0.316295546558704,3,50,3,0,"Fair","Asia","Western Asia","Western Asia","Western Asia",0,40222.5,2078,5.16626266393188,365.8,0.9,2443.8,3,6441.91736451813,"Upper middle income",0.0410900004208088,2.64698387218865,"Global South"
"1951","ISL",1996,0.0892857142857143,1,1,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,27614.8770273122,"High income",1.895058744914,523.318142003327,"Global North"
"1952","ISL",2002,0.112803158488438,1,2,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,32409.2161491753,"High income",2.82119989395142,914.32877163102,"Global North"
"1953","ISL",2004,0.0869943453675511,1,2,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,47334.9306537723,"High income",2.70549988746643,1280.64649557012,"Global North"
"1954","ISL",2006,0.0364298724954463,1,1,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,57492.9342498703,"High income",2.8526599407196,1640.07790409031,"Global North"
"1955","ISL",2007,0.031201248049922,1,1,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,69495.7267376825,"High income",2.53293991088867,1760.28499890089,"Global North"
"1956","ISL",2008,0.0289351851851852,1,1,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,56943.3704468563,"High income",2.46413993835449,1403.16433342613,"Global North"
"1957","ISL",2009,0.0261574679571017,1,1,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,41301.273219718,"High income",2.59713006019592,1072.64778203294,"Global North"
"1958","ISL",2011,0.0328083989501312,1,2,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,47714.5922308485,"High income",2.40367007255554,1146.90137369482,"Global North"
"1959","ISL",2012,0.0317359568390987,1,2,1,0,"Fair","Europe","Northern Europe","Northern Europe","Northern Europe",0,330.2,37,11.2053301029679,39.1,11.8,76.1,1,45995.5478789467,"High income",2.40367007255554,1105.5812190742,"Global North"
